symbol,side,value,price,quantity,timestamp,_exchange,coin,size,value_usd,liquidated_address,liquidator_address,exchange
,long,,71650.0,,2026-03-15T20:36:58.757005+00:00,hyperliquid,BTC,0.00016,11.464,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x1cc2c6c3f3e3ecae0b4217bbcf5e16b69465e7c1,
,long,,71650.0,,2026-03-15T20:36:59.334892+00:00,hyperliquid,BTC,0.00016,11.464,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x1cc2c6c3f3e3ecae0b4217bbcf5e16b69465e7c1,
,long,,71650.0,,2026-03-15T20:37:01.088951+00:00,hyperliquid,BTC,0.00016,11.464,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x1cc2c6c3f3e3ecae0b4217bbcf5e16b69465e7c1,
,long,,71638.0,,2026-03-15T20:36:27.302890+00:00,hyperliquid,BTC,0.00016,11.46208,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xc8264ebc379e26946e7d31ae4746c27182849755,
,long,,71638.0,,2026-03-15T20:36:29.911471+00:00,hyperliquid,BTC,0.00016,11.46208,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xc8264ebc379e26946e7d31ae4746c27182849755,
,long,,71638.0,,2026-03-15T20:36:29.912358+00:00,hyperliquid,BTC,0.00016,11.46208,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xaf2ac71f62f341e5823d6985492409e92c940447,
,long,,71638.0,,2026-03-15T20:36:30.503046+00:00,hyperliquid,BTC,0.00016,11.46208,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xaf2ac71f62f341e5823d6985492409e92c940447,
,long,,71631.0,,2026-03-15T20:32:57.612532+00:00,hyperliquid,BTC,0.00016,11.460960000000002,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,
,long,,71631.0,,2026-03-15T20:32:57.976154+00:00,hyperliquid,BTC,0.00016,11.460960000000002,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,
,long,,71631.0,,2026-03-15T20:32:59.193768+00:00,hyperliquid,BTC,0.00016,11.460960000000002,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,
,long,,71631.0,,2026-03-15T20:33:01.588041+00:00,hyperliquid,BTC,0.00016,11.460960000000002,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,
,long,,71631.0,,2026-03-15T20:35:57.336868+00:00,hyperliquid,BTC,0.00016,11.460960000000002,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,
,long,,71631.0,,2026-03-15T20:35:59.098675+00:00,hyperliquid,BTC,0.00016,11.460960000000002,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,
,long,,71631.0,,2026-03-15T20:35:59.099764+00:00,hyperliquid,BTC,0.00016,11.460960000000002,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,
,long,,71631.0,,2026-03-15T20:35:59.698526+00:00,hyperliquid,BTC,0.00016,11.460960000000002,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,
,long,,71629.0,,2026-03-15T20:33:27.313782+00:00,hyperliquid,BTC,0.00016,11.460640000000001,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xb1edfeccf03f35d2268f5dc4013508a6eb52c702,
,long,,71629.0,,2026-03-15T20:33:27.336821+00:00,hyperliquid,BTC,0.00016,11.460640000000001,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xb1edfeccf03f35d2268f5dc4013508a6eb52c702,
,long,,71629.0,,2026-03-15T20:33:30.190666+00:00,hyperliquid,BTC,0.00016,11.460640000000001,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,
,long,,71629.0,,2026-03-15T20:33:30.531344+00:00,hyperliquid,BTC,0.00016,11.460640000000001,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,
,long,,71621.0,,2026-03-15T20:31:58.821654+00:00,hyperliquid,BTC,0.00016,11.45936,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,
,long,,71621.0,,2026-03-15T20:31:58.822592+00:00,hyperliquid,BTC,0.00016,11.45936,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x2688d3ab9d031e11a0bd4c0fc31e35b4274a23f2,
,long,,71621.0,,2026-03-15T20:31:59.470984+00:00,hyperliquid,BTC,0.00016,11.45936,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,
,long,,71621.0,,2026-03-15T20:31:59.472243+00:00,hyperliquid,BTC,0.00016,11.45936,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x2688d3ab9d031e11a0bd4c0fc31e35b4274a23f2,
,long,,71619.0,,2026-03-15T20:35:27.512552+00:00,hyperliquid,BTC,0.00016,11.459040000000002,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,
,long,,71619.0,,2026-03-15T20:35:27.946008+00:00,hyperliquid,BTC,0.00016,11.459040000000002,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,
,long,,71619.0,,2026-03-15T20:35:28.579632+00:00,hyperliquid,BTC,0.00016,11.459040000000002,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,
,long,,71619.0,,2026-03-15T20:35:28.582860+00:00,hyperliquid,BTC,0.00016,11.459040000000002,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,
,long,,71599.0,,2026-03-15T20:32:27.364909+00:00,hyperliquid,BTC,0.00016,11.45584,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d,
,long,,71599.0,,2026-03-15T20:32:28.833706+00:00,hyperliquid,BTC,0.00016,11.45584,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d,
,long,,71598.0,,2026-03-15T20:35:00.231143+00:00,hyperliquid,BTC,0.00016,11.455680000000001,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71598.0,,2026-03-15T20:35:00.766927+00:00,hyperliquid,BTC,0.00016,11.455680000000001,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71592.0,,2026-03-15T20:33:58.362279+00:00,hyperliquid,BTC,0.00016,11.454720000000002,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad,
,long,,71592.0,,2026-03-15T20:33:58.696415+00:00,hyperliquid,BTC,0.00016,11.454720000000002,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad,
,long,,71592.0,,2026-03-15T20:33:58.697319+00:00,hyperliquid,BTC,0.00016,11.454720000000002,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad,
,long,,71592.0,,2026-03-15T20:33:59.024380+00:00,hyperliquid,BTC,0.00016,11.454720000000002,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x2cffce91b4e0c81df18726ff66b31b2b1545e1ad,
,long,,71592.0,,2026-03-15T20:34:28.640509+00:00,hyperliquid,BTC,0.00016,11.454720000000002,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,
,long,,71592.0,,2026-03-15T20:34:28.641003+00:00,hyperliquid,BTC,0.00016,11.454720000000002,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,
,long,,71592.0,,2026-03-15T20:34:28.910076+00:00,hyperliquid,BTC,0.00016,11.454720000000002,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,
,long,,71592.0,,2026-03-15T20:34:28.910545+00:00,hyperliquid,BTC,0.00016,11.454720000000002,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,
,long,,71592.0,,2026-03-15T20:34:57.437257+00:00,hyperliquid,BTC,0.00016,11.454720000000002,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x5506eb67021211c31ac30f804c6ea238f338ee05,
,long,,71592.0,,2026-03-15T20:34:57.605403+00:00,hyperliquid,BTC,0.00016,11.454720000000002,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x5506eb67021211c31ac30f804c6ea238f338ee05,
,long,,71509.0,,2026-03-15T20:30:28.923236+00:00,hyperliquid,BTC,0.00016,11.44144,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71509.0,,2026-03-15T20:30:31.627343+00:00,hyperliquid,BTC,0.00016,11.44144,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71501.0,,2026-03-15T20:30:27.343481+00:00,hyperliquid,BTC,0.00016,11.44016,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71501.0,,2026-03-15T20:30:27.698022+00:00,hyperliquid,BTC,0.00016,11.44016,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71442.0,,2026-03-15T20:29:57.307097+00:00,hyperliquid,BTC,0.00016,11.43072,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71442.0,,2026-03-15T20:29:59.701307+00:00,hyperliquid,BTC,0.00016,11.43072,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71436.0,,2026-03-15T20:29:56.315647+00:00,hyperliquid,BTC,0.00016,11.429760000000002,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,
,long,,71436.0,,2026-03-15T20:29:56.338785+00:00,hyperliquid,BTC,0.00016,11.429760000000002,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,
,long,,71418.0,,2026-03-15T20:29:27.317483+00:00,hyperliquid,BTC,0.00016,11.42688,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,
,long,,71418.0,,2026-03-15T20:29:27.335322+00:00,hyperliquid,BTC,0.00016,11.42688,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,
,long,,71418.0,,2026-03-15T20:29:29.149052+00:00,hyperliquid,BTC,0.00016,11.42688,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,
,long,,71418.0,,2026-03-15T20:29:29.166838+00:00,hyperliquid,BTC,0.00016,11.42688,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,
,short,,71724.0,,2026-03-15T20:38:11.354328+00:00,hyperliquid,BTC,0.00015,10.7586,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,
,short,,71724.0,,2026-03-15T20:38:11.385380+00:00,hyperliquid,BTC,0.00015,10.7586,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,
,long,,71442.0,,2026-03-15T20:29:59.702455+00:00,hyperliquid,BTC,0.00015,10.716299999999999,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,
,long,,71442.0,,2026-03-15T20:30:00.267603+00:00,hyperliquid,BTC,0.00015,10.716299999999999,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,
,long,,71735.0,,2026-03-15T20:38:29.045527+00:00,hyperliquid,BTC,0.00013,9.32555,0xa67b7eb1c336804b48317287ada7adb112fc9a76,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71735.0,,2026-03-15T20:38:29.661394+00:00,hyperliquid,BTC,0.00013,9.32555,0xa67b7eb1c336804b48317287ada7adb112fc9a76,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71501.0,,2026-03-15T20:30:27.342562+00:00,hyperliquid,BTC,0.00013,9.295129999999999,0xa67b7eb1c336804b48317287ada7adb112fc9a76,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71501.0,,2026-03-15T20:30:27.696893+00:00,hyperliquid,BTC,0.00013,9.295129999999999,0xa67b7eb1c336804b48317287ada7adb112fc9a76,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71734.0,,2026-03-15T20:38:29.045237+00:00,hyperliquid,BTC,0.00012,8.608080000000001,0xa67b7eb1c336804b48317287ada7adb112fc9a76,0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,
,long,,71734.0,,2026-03-15T20:38:29.661076+00:00,hyperliquid,BTC,0.00012,8.608080000000001,0xa67b7eb1c336804b48317287ada7adb112fc9a76,0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,
,long,,71501.0,,2026-03-15T20:30:27.342936+00:00,hyperliquid,BTC,0.00012,8.58012,0xa67b7eb1c336804b48317287ada7adb112fc9a76,0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,
,long,,71501.0,,2026-03-15T20:30:27.697346+00:00,hyperliquid,BTC,0.00012,8.58012,0xa67b7eb1c336804b48317287ada7adb112fc9a76,0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,
,long,,71437.0,,2026-03-15T20:29:57.245994+00:00,hyperliquid,BTC,0.00012,8.57244,0xa67b7eb1c336804b48317287ada7adb112fc9a76,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71437.0,,2026-03-15T20:29:59.700699+00:00,hyperliquid,BTC,0.00012,8.57244,0xa67b7eb1c336804b48317287ada7adb112fc9a76,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71436.0,,2026-03-15T20:29:57.245690+00:00,hyperliquid,BTC,0.00012,8.57232,0xa67b7eb1c336804b48317287ada7adb112fc9a76,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71436.0,,2026-03-15T20:29:59.700262+00:00,hyperliquid,BTC,0.00012,8.57232,0xa67b7eb1c336804b48317287ada7adb112fc9a76,0xf0480a7892bc260658e82359f3c9374bc0a75444,
BTC,SHORT,7.17,71733.0,0.01,1773607061830,okx,,,,,,
,long,,71630.0,,2026-03-15T20:32:57.612209+00:00,hyperliquid,BTC,7e-05,5.0141,0xa67b7eb1c336804b48317287ada7adb112fc9a76,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71630.0,,2026-03-15T20:32:57.975821+00:00,hyperliquid,BTC,7e-05,5.0141,0xa67b7eb1c336804b48317287ada7adb112fc9a76,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,short,,71723.0,,2026-03-15T20:38:11.354924+00:00,hyperliquid,BTC,6e-05,4.30338,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,
,short,,71723.0,,2026-03-15T20:38:11.385768+00:00,hyperliquid,BTC,6e-05,4.30338,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,
,long,,71436.0,,2026-03-15T20:29:57.245242+00:00,hyperliquid,BTC,5e-05,3.5718,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71436.0,,2026-03-15T20:29:59.699604+00:00,hyperliquid,BTC,5e-05,3.5718,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71734.0,,2026-03-15T20:38:29.044875+00:00,hyperliquid,BTC,4e-05,2.8693600000000004,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,
,long,,71734.0,,2026-03-15T20:38:29.660613+00:00,hyperliquid,BTC,4e-05,2.8693600000000004,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,
,long,,71628.0,,2026-03-15T20:32:57.611145+00:00,hyperliquid,BTC,4e-05,2.86512,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xb2b94021a6824be65cad3adc37069e4880533101,
,long,,71628.0,,2026-03-15T20:32:57.974655+00:00,hyperliquid,BTC,4e-05,2.86512,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xb2b94021a6824be65cad3adc37069e4880533101,
,long,,71501.0,,2026-03-15T20:30:27.342025+00:00,hyperliquid,BTC,4e-05,2.86004,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71501.0,,2026-03-15T20:30:27.696289+00:00,hyperliquid,BTC,4e-05,2.86004,0x06507b2d9898689519846f1b8f0e936c6c2ffa30,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,short,,71727.0,,2026-03-15T20:37:49.467161+00:00,hyperliquid,BTC,1e-05,0.7172700000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,short,,71727.0,,2026-03-15T20:37:49.929367+00:00,hyperliquid,BTC,1e-05,0.7172700000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,
,long,,71442.0,,2026-03-15T20:29:59.702139+00:00,hyperliquid,BTC,1e-05,0.71442,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xf0480a7892bc260658e82359f3c9374bc0a75444,
,long,,71442.0,,2026-03-15T20:30:00.267275+00:00,hyperliquid,BTC,1e-05,0.71442,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xf0480a7892bc260658e82359f3c9374bc0a75444,
