exchange,symbol,side,value,price,quantity,timestamp,_exchange,coin,size,value_usd,liquidated_address,liquidator_address,order_type,avg_price,order_status
,,short,,73636.0,,2026-03-16T08:05:28.875398+00:00,hyperliquid,BTC,0.00022,16.199920000000002,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d,0x28f0233472b6a44e170e002a72845ca100be4a7e,,,
,,short,,73457.0,,2026-03-16T07:56:29.841497+00:00,hyperliquid,BTC,0.00022,16.16054,0xabfae5ef417fec83a63dcdbff5a13f71d09045c5,0x28f0233472b6a44e170e002a72845ca100be4a7e,,,
,,short,,73457.0,,2026-03-16T07:56:29.960299+00:00,hyperliquid,BTC,0.00022,16.16054,0xabfae5ef417fec83a63dcdbff5a13f71d09045c5,0x28f0233472b6a44e170e002a72845ca100be4a7e,,,
,,short,,73446.0,,2026-03-16T07:58:28.294206+00:00,hyperliquid,BTC,0.00022,16.15812,0xbb475febf78b528f4f0d4ae1a12541406565199c,0x28f0233472b6a44e170e002a72845ca100be4a7e,,,
,,short,,73446.0,,2026-03-16T07:58:28.304286+00:00,hyperliquid,BTC,0.00022,16.15812,0xbb475febf78b528f4f0d4ae1a12541406565199c,0x28f0233472b6a44e170e002a72845ca100be4a7e,,,
,,long,,73455.0,,2026-03-16T07:58:37.763859+00:00,hyperliquid,BTC,0.00021,15.425550000000001,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x2f0d5918af0d12631df3fd45270ac3153c48f38b,,,
,,long,,73455.0,,2026-03-16T07:58:37.772038+00:00,hyperliquid,BTC,0.00021,15.425550000000001,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x2f0d5918af0d12631df3fd45270ac3153c48f38b,,,
,,short,,73503.0,,2026-03-16T08:00:59.376715+00:00,hyperliquid,BTC,0.0002,14.700600000000001,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c,0x28f0233472b6a44e170e002a72845ca100be4a7e,,,
,,short,,73503.0,,2026-03-16T08:00:59.387122+00:00,hyperliquid,BTC,0.0002,14.700600000000001,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c,0x28f0233472b6a44e170e002a72845ca100be4a7e,,,
,,short,,73491.0,,2026-03-16T08:00:45.426072+00:00,hyperliquid,BTC,0.0002,14.6982,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,,short,,73491.0,,2026-03-16T08:00:47.538453+00:00,hyperliquid,BTC,0.0002,14.6982,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,,long,,73471.0,,2026-03-16T08:00:20.290305+00:00,hyperliquid,BTC,0.0002,14.6942,0xa1fbb4209f9f12e0f60f301653cc86b469908800,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,
,,long,,73471.0,,2026-03-16T08:00:20.306413+00:00,hyperliquid,BTC,0.0002,14.6942,0xa1fbb4209f9f12e0f60f301653cc86b469908800,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,
,,short,,73464.0,,2026-03-16T07:57:29.054574+00:00,hyperliquid,BTC,0.0002,14.6928,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0x28f0233472b6a44e170e002a72845ca100be4a7e,,,
,,short,,73464.0,,2026-03-16T07:57:29.102020+00:00,hyperliquid,BTC,0.0002,14.6928,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0x28f0233472b6a44e170e002a72845ca100be4a7e,,,
,,short,,73650.0,,2026-03-16T08:04:28.408904+00:00,hyperliquid,BTC,0.00019,13.993500000000001,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0x28f0233472b6a44e170e002a72845ca100be4a7e,,,
,,short,,73650.0,,2026-03-16T08:04:28.420440+00:00,hyperliquid,BTC,0.00019,13.993500000000001,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,0x28f0233472b6a44e170e002a72845ca100be4a7e,,,
,,long,,73642.0,,2026-03-16T08:03:06.640400+00:00,hyperliquid,BTC,0.00018,13.255560000000001,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73642.0,,2026-03-16T08:03:07.242852+00:00,hyperliquid,BTC,0.00018,13.255560000000001,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,short,,73634.0,,2026-03-16T08:02:58.934364+00:00,hyperliquid,BTC,0.00018,13.25412,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0x28f0233472b6a44e170e002a72845ca100be4a7e,,,
,,short,,73634.0,,2026-03-16T08:02:58.938885+00:00,hyperliquid,BTC,0.00018,13.25412,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0x28f0233472b6a44e170e002a72845ca100be4a7e,,,
,,long,,73643.0,,2026-03-16T08:04:54.474096+00:00,hyperliquid,BTC,0.00017,12.51931,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73643.0,,2026-03-16T08:04:54.528120+00:00,hyperliquid,BTC,0.00017,12.51931,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73642.0,,2026-03-16T08:03:06.384262+00:00,hyperliquid,BTC,0.00017,12.51914,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73642.0,,2026-03-16T08:03:06.640138+00:00,hyperliquid,BTC,0.00017,12.51914,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73642.0,,2026-03-16T08:04:54.473542+00:00,hyperliquid,BTC,0.00017,12.51914,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73642.0,,2026-03-16T08:04:54.527578+00:00,hyperliquid,BTC,0.00017,12.51914,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73641.0,,2026-03-16T08:04:54.473223+00:00,hyperliquid,BTC,0.00017,12.518970000000001,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73641.0,,2026-03-16T08:04:54.527330+00:00,hyperliquid,BTC,0.00017,12.518970000000001,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73640.0,,2026-03-16T08:04:54.472532+00:00,hyperliquid,BTC,0.00017,12.5188,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73640.0,,2026-03-16T08:04:54.526824+00:00,hyperliquid,BTC,0.00017,12.5188,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73639.0,,2026-03-16T08:04:54.472259+00:00,hyperliquid,BTC,0.00017,12.518630000000002,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73639.0,,2026-03-16T08:04:54.526568+00:00,hyperliquid,BTC,0.00017,12.518630000000002,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73638.0,,2026-03-16T08:04:54.472015+00:00,hyperliquid,BTC,0.00017,12.518460000000001,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73638.0,,2026-03-16T08:04:54.526301+00:00,hyperliquid,BTC,0.00017,12.518460000000001,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73637.0,,2026-03-16T08:04:54.471366+00:00,hyperliquid,BTC,0.00017,12.51829,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73637.0,,2026-03-16T08:04:54.525765+00:00,hyperliquid,BTC,0.00017,12.51829,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73636.0,,2026-03-16T08:04:54.471059+00:00,hyperliquid,BTC,0.00017,12.518120000000001,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73636.0,,2026-03-16T08:04:54.525445+00:00,hyperliquid,BTC,0.00017,12.518120000000001,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73635.0,,2026-03-16T08:03:01.999882+00:00,hyperliquid,BTC,0.00017,12.51795,0x1805e1c7683929768c541c142d541224f1076737,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73635.0,,2026-03-16T08:03:02.353774+00:00,hyperliquid,BTC,0.00017,12.51795,0x1805e1c7683929768c541c142d541224f1076737,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73628.0,,2026-03-16T08:03:48.571410+00:00,hyperliquid,BTC,0.00017,12.516760000000001,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73628.0,,2026-03-16T08:03:48.610100+00:00,hyperliquid,BTC,0.00017,12.516760000000001,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73624.0,,2026-03-16T08:06:02.242425+00:00,hyperliquid,BTC,0.00017,12.51608,0x1805e1c7683929768c541c142d541224f1076737,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73624.0,,2026-03-16T08:06:02.797287+00:00,hyperliquid,BTC,0.00017,12.51608,0x1805e1c7683929768c541c142d541224f1076737,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73615.0,,2026-03-16T08:01:35.475141+00:00,hyperliquid,BTC,0.00017,12.514550000000002,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xec93fdcc4bb94e1142f2531da8c12200a78d402f,,,
,,long,,73615.0,,2026-03-16T08:01:35.475412+00:00,hyperliquid,BTC,0.00017,12.514550000000002,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73615.0,,2026-03-16T08:01:38.033117+00:00,hyperliquid,BTC,0.00017,12.514550000000002,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xec93fdcc4bb94e1142f2531da8c12200a78d402f,,,
,,long,,73615.0,,2026-03-16T08:01:38.033452+00:00,hyperliquid,BTC,0.00017,12.514550000000002,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73614.0,,2026-03-16T08:01:35.474571+00:00,hyperliquid,BTC,0.00017,12.514380000000001,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73614.0,,2026-03-16T08:01:38.032456+00:00,hyperliquid,BTC,0.00017,12.514380000000001,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73596.0,,2026-03-16T08:02:07.474094+00:00,hyperliquid,BTC,0.00017,12.511320000000001,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73596.0,,2026-03-16T08:02:08.094645+00:00,hyperliquid,BTC,0.00017,12.511320000000001,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73595.0,,2026-03-16T08:02:07.473842+00:00,hyperliquid,BTC,0.00017,12.51115,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73595.0,,2026-03-16T08:02:08.094291+00:00,hyperliquid,BTC,0.00017,12.51115,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,short,,73491.0,,2026-03-16T08:00:43.377086+00:00,hyperliquid,BTC,0.00017,12.49347,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,,short,,73491.0,,2026-03-16T08:00:45.425631+00:00,hyperliquid,BTC,0.00017,12.49347,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,,short,,73654.0,,2026-03-16T08:03:58.373378+00:00,hyperliquid,BTC,0.00016,11.784640000000001,0x13558be785661958932ceac35ba20de187275a42,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73654.0,,2026-03-16T08:03:58.374273+00:00,hyperliquid,BTC,0.00016,11.784640000000001,0x13558be785661958932ceac35ba20de187275a42,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73654.0,,2026-03-16T08:04:04.326490+00:00,hyperliquid,BTC,0.00016,11.784640000000001,0x362c5006ed0a405c35df4a138cb38d891f1a1a20,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73654.0,,2026-03-16T08:04:05.349003+00:00,hyperliquid,BTC,0.00016,11.784640000000001,0x362c5006ed0a405c35df4a138cb38d891f1a1a20,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73654.0,,2026-03-16T08:04:05.407401+00:00,hyperliquid,BTC,0.00016,11.784640000000001,0x362c5006ed0a405c35df4a138cb38d891f1a1a20,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73654.0,,2026-03-16T08:04:05.456465+00:00,hyperliquid,BTC,0.00016,11.784640000000001,0x362c5006ed0a405c35df4a138cb38d891f1a1a20,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,long,,73651.0,,2026-03-16T08:04:27.363901+00:00,hyperliquid,BTC,0.00016,11.784160000000002,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,,long,,73651.0,,2026-03-16T08:04:27.367577+00:00,hyperliquid,BTC,0.00016,11.784160000000002,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,,short,,73650.0,,2026-03-16T08:04:18.357305+00:00,hyperliquid,BTC,0.00016,11.784,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73650.0,,2026-03-16T08:04:18.358274+00:00,hyperliquid,BTC,0.00016,11.784,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73650.0,,2026-03-16T08:04:19.987322+00:00,hyperliquid,BTC,0.00016,11.784,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73650.0,,2026-03-16T08:04:20.097354+00:00,hyperliquid,BTC,0.00016,11.784,0xb668858ff53322d5511651a2cd92391eb5d60ee3,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73649.0,,2026-03-16T08:03:18.620630+00:00,hyperliquid,BTC,0.00016,11.783840000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73649.0,,2026-03-16T08:03:18.627892+00:00,hyperliquid,BTC,0.00016,11.783840000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73646.0,,2026-03-16T08:03:48.576934+00:00,hyperliquid,BTC,0.00016,11.783360000000002,0x2688d3ab9d031e11a0bd4c0fc31e35b4274a23f2,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73646.0,,2026-03-16T08:03:48.647591+00:00,hyperliquid,BTC,0.00016,11.783360000000002,0x2688d3ab9d031e11a0bd4c0fc31e35b4274a23f2,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73643.0,,2026-03-16T08:04:58.591645+00:00,hyperliquid,BTC,0.00016,11.78288,0xde236b0b3b367d5ad2a2c42b914bded79d03fe28,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73643.0,,2026-03-16T08:04:59.834674+00:00,hyperliquid,BTC,0.00016,11.78288,0xde236b0b3b367d5ad2a2c42b914bded79d03fe28,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73640.0,,2026-03-16T08:03:04.348268+00:00,hyperliquid,BTC,0.00016,11.7824,0xb3a38662575bdf1541013ce987934dba919851ea,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73640.0,,2026-03-16T08:03:04.377431+00:00,hyperliquid,BTC,0.00016,11.7824,0xb3a38662575bdf1541013ce987934dba919851ea,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73640.0,,2026-03-16T08:03:06.079150+00:00,hyperliquid,BTC,0.00016,11.7824,0xb3a38662575bdf1541013ce987934dba919851ea,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73640.0,,2026-03-16T08:03:06.637235+00:00,hyperliquid,BTC,0.00016,11.7824,0xb3a38662575bdf1541013ce987934dba919851ea,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,long,,73637.0,,2026-03-16T08:05:28.186236+00:00,hyperliquid,BTC,0.00016,11.781920000000001,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x6a072733f7249e6b794cae88c6d3cc7eb756a93c,,,
,,long,,73637.0,,2026-03-16T08:05:28.528256+00:00,hyperliquid,BTC,0.00016,11.781920000000001,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x6a072733f7249e6b794cae88c6d3cc7eb756a93c,,,
,,short,,73636.0,,2026-03-16T08:05:28.417428+00:00,hyperliquid,BTC,0.00016,11.78176,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73636.0,,2026-03-16T08:05:28.529327+00:00,hyperliquid,BTC,0.00016,11.78176,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73634.0,,2026-03-16T08:02:48.321722+00:00,hyperliquid,BTC,0.00016,11.781440000000002,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73634.0,,2026-03-16T08:02:48.339609+00:00,hyperliquid,BTC,0.00016,11.781440000000002,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73634.0,,2026-03-16T08:02:49.852280+00:00,hyperliquid,BTC,0.00016,11.781440000000002,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73634.0,,2026-03-16T08:02:49.877966+00:00,hyperliquid,BTC,0.00016,11.781440000000002,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73634.0,,2026-03-16T08:02:58.934043+00:00,hyperliquid,BTC,0.00016,11.781440000000002,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73634.0,,2026-03-16T08:02:58.938584+00:00,hyperliquid,BTC,0.00016,11.781440000000002,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73633.0,,2026-03-16T08:04:34.459814+00:00,hyperliquid,BTC,0.00016,11.78128,0xadc9cf23f55c6221a05a8150e5768d7c3289562f,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73633.0,,2026-03-16T08:04:34.461167+00:00,hyperliquid,BTC,0.00016,11.78128,0xadc9cf23f55c6221a05a8150e5768d7c3289562f,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73633.0,,2026-03-16T08:04:34.989126+00:00,hyperliquid,BTC,0.00016,11.78128,0xadc9cf23f55c6221a05a8150e5768d7c3289562f,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73633.0,,2026-03-16T08:04:36.721401+00:00,hyperliquid,BTC,0.00016,11.78128,0xadc9cf23f55c6221a05a8150e5768d7c3289562f,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73626.0,,2026-03-16T08:05:18.304403+00:00,hyperliquid,BTC,0.00016,11.78016,0x09bc1cf4d9f0b59e1425a8fde4d4b1f7d3c9410d,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73626.0,,2026-03-16T08:05:18.323194+00:00,hyperliquid,BTC,0.00016,11.78016,0x09bc1cf4d9f0b59e1425a8fde4d4b1f7d3c9410d,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73626.0,,2026-03-16T08:05:18.366575+00:00,hyperliquid,BTC,0.00016,11.78016,0x09bc1cf4d9f0b59e1425a8fde4d4b1f7d3c9410d,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73626.0,,2026-03-16T08:05:20.396831+00:00,hyperliquid,BTC,0.00016,11.78016,0x09bc1cf4d9f0b59e1425a8fde4d4b1f7d3c9410d,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73625.0,,2026-03-16T08:05:34.452908+00:00,hyperliquid,BTC,0.00016,11.780000000000001,0xadc9cf23f55c6221a05a8150e5768d7c3289562f,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73625.0,,2026-03-16T08:05:34.466273+00:00,hyperliquid,BTC,0.00016,11.780000000000001,0xadc9cf23f55c6221a05a8150e5768d7c3289562f,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73623.0,,2026-03-16T08:05:04.329523+00:00,hyperliquid,BTC,0.00016,11.77968,0x0bdd18bfd439c7f0e04f2bd77ca82fe110f62071,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73623.0,,2026-03-16T08:05:04.376732+00:00,hyperliquid,BTC,0.00016,11.77968,0x0bdd18bfd439c7f0e04f2bd77ca82fe110f62071,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73623.0,,2026-03-16T08:05:04.377114+00:00,hyperliquid,BTC,0.00016,11.77968,0x0bdd18bfd439c7f0e04f2bd77ca82fe110f62071,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73623.0,,2026-03-16T08:05:04.383377+00:00,hyperliquid,BTC,0.00016,11.77968,0x0bdd18bfd439c7f0e04f2bd77ca82fe110f62071,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73623.0,,2026-03-16T08:05:58.320483+00:00,hyperliquid,BTC,0.00016,11.77968,0xb3a38662575bdf1541013ce987934dba919851ea,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73623.0,,2026-03-16T08:05:58.551031+00:00,hyperliquid,BTC,0.00016,11.77968,0xb3a38662575bdf1541013ce987934dba919851ea,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73623.0,,2026-03-16T08:06:04.254951+00:00,hyperliquid,BTC,0.00016,11.77968,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73623.0,,2026-03-16T08:06:04.265671+00:00,hyperliquid,BTC,0.00016,11.77968,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73623.0,,2026-03-16T08:06:05.084640+00:00,hyperliquid,BTC,0.00016,11.77968,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73623.0,,2026-03-16T08:06:05.095585+00:00,hyperliquid,BTC,0.00016,11.77968,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,long,,73622.0,,2026-03-16T08:02:27.434317+00:00,hyperliquid,BTC,0.00016,11.779520000000002,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xb668858ff53322d5511651a2cd92391eb5d60ee3,,,
,,long,,73622.0,,2026-03-16T08:02:27.434803+00:00,hyperliquid,BTC,0.00016,11.779520000000002,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xb668858ff53322d5511651a2cd92391eb5d60ee3,,,
,,short,,73621.0,,2026-03-16T08:02:18.300637+00:00,hyperliquid,BTC,0.00016,11.77936,0x13558be785661958932ceac35ba20de187275a42,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73621.0,,2026-03-16T08:02:20.261211+00:00,hyperliquid,BTC,0.00016,11.77936,0x13558be785661958932ceac35ba20de187275a42,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73621.0,,2026-03-16T08:02:29.366517+00:00,hyperliquid,BTC,0.00016,11.77936,0x31ca8395cf837de08b24da3f660e77761dfb974b,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73621.0,,2026-03-16T08:02:29.367635+00:00,hyperliquid,BTC,0.00016,11.77936,0x31ca8395cf837de08b24da3f660e77761dfb974b,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73620.0,,2026-03-16T08:02:34.326736+00:00,hyperliquid,BTC,0.00016,11.779200000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73620.0,,2026-03-16T08:02:34.332955+00:00,hyperliquid,BTC,0.00016,11.779200000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,long,,73614.0,,2026-03-16T08:01:35.474021+00:00,hyperliquid,BTC,0.00016,11.77824,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x61c7a2baceb7f108af2b636783508ad68df75b21,,,
,,long,,73614.0,,2026-03-16T08:01:38.031760+00:00,hyperliquid,BTC,0.00016,11.77824,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x61c7a2baceb7f108af2b636783508ad68df75b21,,,
,,long,,73614.0,,2026-03-16T08:03:27.683068+00:00,hyperliquid,BTC,0.00016,11.77824,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x06438b0d1bb6f8aa4a455a4f2c1b1e744d53c760,,,
,,long,,73614.0,,2026-03-16T08:03:28.389228+00:00,hyperliquid,BTC,0.00016,11.77824,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x06438b0d1bb6f8aa4a455a4f2c1b1e744d53c760,,,
